tconst;tmdb_id;acteur_principal_;actor_image_url
tt0485985;72431;Cuba Gooding Jr.;https://image.tmdb.org/t/p/w500/2JguzbpOXoTGzSmLbWFlulKyyAe.jpg
tt0486356;111903;Elsa Zylberstein;https://image.tmdb.org/t/p/w500/bw1bIuyfyOyxRlx2qIKk4AwQLTU.jpg
tt0486358;1776;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0486474;21382;Yvan Attal;https://image.tmdb.org/t/p/w500/2VaxsiFuad8uHHWTM6Fc71wtNCx.jpg
tt0486544;17901;Oto Brezina;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0486551;9988;Jay Chandrasekhar;https://image.tmdb.org/t/p/w500/kPBrBwm6BzUZhYPzdYcRwMPkgPf.jpg
tt0486572;14848;Giovanni Ribisi;https://image.tmdb.org/t/p/w500/8EAiS9D3YtGOrwNM0OrwmDpWK7s.jpg
tt0486576;1979;Ioan Gruffudd;https://image.tmdb.org/t/p/w500/h2pg2XwJPcOWotHgiohXjEZUBLa.jpg
tt0486583;5375;Vince Vaughn;https://image.tmdb.org/t/p/w500/A9fJ88dfXZGpgFTnQIK0bOtjMrj.jpg
tt0486636;4171;Catherine Frot;https://image.tmdb.org/t/p/w500/mLYcrvglYGoPEjwBB5jyUe2ku8e.jpg
tt0486655;2270;Charlie Cox;https://image.tmdb.org/t/p/w500/jBHDZ8MA4I7krNQx4IfqdfPfleD.jpg
tt0486665;56192;Daniel Roebuck;https://image.tmdb.org/t/p/w500/y40aX3SdvUZwE7feNq77UMg3zge.jpg
tt0486674;8944;Robert De Niro;https://image.tmdb.org/t/p/w500/cT8htcckIuyI1Lqwt1CvD02ynTh.jpg
tt0486751;12838;Lizzie Brocheré;https://image.tmdb.org/t/p/w500/whUxOD9HPpoDau9fjtvML5FUw3D.jpg
tt0486822;8271;Shia LaBeouf;https://image.tmdb.org/t/p/w500/egvlIdeizCkSkuHVoDuuduIThFA.jpg
tt0486946;11199;Tim Allen;https://image.tmdb.org/t/p/w500/woWhZzFILVhYMAvsPL171HjMY0y.jpg
tt0487195;16700;Jessica Lange;https://image.tmdb.org/t/p/w500/8pJ1eCqVwGJQjt5HYkzR0ZJpxEb.jpg
tt0487203;30132;Benoît Poelvoorde;https://image.tmdb.org/t/p/w500/1rt37BkFjSYF7imtvJ5t30bqsNM.jpg
tt0487260;78695;Gérard Lanvin;https://image.tmdb.org/t/p/w500/3FSr4VW7JF3mBcVwPnJmOeR09NB.jpg
tt0487273;38282;Michel Blanc;https://image.tmdb.org/t/p/w500/jVjQqA78AW3GzJbbAkOiKFBeC5S.jpg
tt0487339;79029;Ariane Ascaride;https://image.tmdb.org/t/p/w500/fSiJ0k87UrIYymLD7G82OXjSfTk.jpg
tt0487419;8280;Habib Boufares;https://image.tmdb.org/t/p/w500/oFxZaIv9GnJaD8kOGhegDWPhD17.jpg
tt0487469;77438;Danielle Darrieux;https://image.tmdb.org/t/p/w500/l8YlVUlaJw83YQ3mmqmM1iO3KI7.jpg
tt0487485;11150;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0487503;8436;Catherine Frot;https://image.tmdb.org/t/p/w500/mLYcrvglYGoPEjwBB5jyUe2ku8e.jpg
tt0487504;13747;Benoît Magimel;https://image.tmdb.org/t/p/w500/aOeTK0BHBqRrHYUtjRBlLvdXjN1.jpg
tt0487505;76272;Gilbert Melki;https://image.tmdb.org/t/p/w500/f1TwBvQV0vJTzpws5EL4On9Fb9n.jpg
tt0488000;62746;Samir Guesmi;https://image.tmdb.org/t/p/w500/7x6FO6FGZgQAVz543d2F8Ra1Kjs.jpg
tt0488023;85330;Desi Lydic;https://image.tmdb.org/t/p/w500/wlMD0Ea8pAm80LJJPialkqySWtB.jpg
tt0488059;16043;Julie Grundtvig Wester;https://image.tmdb.org/t/p/w500/65g3Xqka9lxaviev3lOYyQXH621.jpg
tt0488085;9843;David Schwimmer;https://image.tmdb.org/t/p/w500/XtKzJ9lM5Xwa7vCmE4xNHy6Owf.jpg
tt0488120;6145;Anthony Hopkins;https://image.tmdb.org/t/p/w500/u8AAGd2tF6uQcj9TXgyR4q8kn4H.jpg
tt0488380;13957;Shirley MacLaine;https://image.tmdb.org/t/p/w500/mpW9c34IAFPW0ODuKR8J0FAqN5i.jpg
tt0488565;2065;Vincent Lindon;https://image.tmdb.org/t/p/w500/tjRKMKfsIH7MrqtN7cMPIZubSXa.jpg
tt0488604;12245;Elijah Wood;https://image.tmdb.org/t/p/w500/ayARmqAe9Aab1zg6FjJG0u9MEBo.jpg
tt0488658;18147;Dyllan Christopher;https://image.tmdb.org/t/p/w500/q6QGAkjWyDgot3Y2Rdvvss7P8ne.jpg
tt0488757;179880;Guy Standeven;https://image.tmdb.org/t/p/w500/66sDmA4KxiW6vMV1WgLIzwJhYUP.jpg
tt0488962;39341;Trevor Duke-Moretz;https://image.tmdb.org/t/p/w500/tOcqAz1QiPYKiVcKxip7uiAbfMa.jpg
tt0488988;8319;Jared Leto;https://image.tmdb.org/t/p/w500/ca3x0OfIKbJppZh8S1Alx3GfUZO.jpg
tt0489010;341;Harvey Keitel;https://image.tmdb.org/t/p/w500/7P30hza1neYWW3r7rSQOC736K2Z.jpg
tt0489037;13508;Martin Sheen;https://image.tmdb.org/t/p/w500/m2Y3Q0uyuW6htrn2W9UWCWMkpZu.jpg
tt0489049;13532;Dan Fogler;https://image.tmdb.org/t/p/w500/zJWbLEjfbDthBMucq9M6L4GJXL3.jpg
tt0489085;14569;Beau Bridges;https://image.tmdb.org/t/p/w500/Aiezvt0Uj2Ka9QVW3GvuRLkNS2V.jpg
tt0489099;8247;Hayden Christensen;https://image.tmdb.org/t/p/w500/hqEgJYEUvZvL9ytmmiYBbbt63qd.jpg
tt0489237;12435;Scarlett Johansson;https://image.tmdb.org/t/p/w500/mjReG6rR7NPMEIWb1T4YWtV11ty.jpg
tt0489281;8988;Ryan Phillippe;https://image.tmdb.org/t/p/w500/lDqc0Tl5PrXbXYBxhA11MRLlbfG.jpg
tt0489664;13250;Pierce Brosnan;https://image.tmdb.org/t/p/w500/dzXVwwJLPwiZeXOnf7YxorqVEEM.jpg
tt0490084;1257;Diane Keaton;https://image.tmdb.org/t/p/w500/A8B3BsFgbmw2WEmJuQX38qeU9eR.jpg
tt0490086;13161;Rob Schneider;https://image.tmdb.org/t/p/w500/kVHNFDOGDrC3LjDyYf5RaCd6auK.jpg
tt0490166;14823;Lorraine Stanley;https://image.tmdb.org/t/p/w500/j7k3jTWIrRUvTfObm7iSCab1vNo.jpg
tt0490181;13256;Thomas Jane;https://image.tmdb.org/t/p/w500/9frnlc2zoDcoeqZALB6aeYSQddl.jpg
tt0490204;2355;Adam Sandler;https://image.tmdb.org/t/p/w500/gLkLCsQdwDDPabRhKPB25nGtKwS.jpg
tt0490215;68730;Andrew Garfield;https://image.tmdb.org/t/p/w500/5ydZ6TluPtxlz5G8nlWMB7SGmow.jpg
tt0490234;13726;Cécile de France;https://image.tmdb.org/t/p/w500/8nzL3XON3VfUevvP2KvYbnbF5sT.jpg
tt0490954;59954;Laetitia Casta;https://image.tmdb.org/t/p/w500/xx4xCIacTNi8p0HkAyIZgbsDsy0.jpg
tt0491046;45127;Adrien Brody;https://image.tmdb.org/t/p/w500/v2U61NlN1LEPhFGjvjLQr3OVWYk.jpg
tt0491109;20065;Annette Arnold;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0491152;49022;Ginnifer Goodwin;https://image.tmdb.org/t/p/w500/xOCA2WN5MRfXmJmlzEbFEhIbfIQ.jpg
tt0491162;18467;Joel David Moore;https://image.tmdb.org/t/p/w500/mMVhVglj6BZFuvqAXnEibce08k7.jpg
tt0491175;395458;Matt Damon;https://image.tmdb.org/t/p/w500/At3JgvaNeEN4Z4ESKlhhes85Xo3.jpg
tt0491203;257785;Alicia Vikander;https://image.tmdb.org/t/p/w500/9pmHTbXeRxUF51jJKthmHI49u9z.jpg
tt0491253;107852;Camille Varenne;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0491720;24365;Daniele Liotti;https://image.tmdb.org/t/p/w500/r9S9bUV6tz2ylqBQxXyclslyOVm.jpg
tt0491747;1919;Julie Christie;https://image.tmdb.org/t/p/w500/siAi4XZhDPP8LRgbByzwLqVaLIQ.jpg
tt0491884;1068730;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0491901;82552;Ariane Ascaride;https://image.tmdb.org/t/p/w500/fSiJ0k87UrIYymLD7G82OXjSfTk.jpg
tt0492481;20405;Ken Barnett;https://image.tmdb.org/t/p/w500/7AxvwMTBEPIAtXC5JYs99WB1LIh.jpg
tt0492484;321465;Eva Mattes;https://image.tmdb.org/t/p/w500/63ET2xZ3ezbDGKwXxz2eqwX0pxB.jpg
tt0492488;81543;Jesse Abbott-Dallamora;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0492492;43673;Melinda Page Hamilton;https://image.tmdb.org/t/p/w500/etm8wKAz8ORm4oHtkTMFPCu8KR3.jpg
tt0492498;79033;Eddy Mitchell;https://image.tmdb.org/t/p/w500/krcrbKymA0S2hnOuHqAQhDIUK40.jpg
tt0492619;13484;Danny McBride;https://image.tmdb.org/t/p/w500/sVFPzl2t5QlGudQKWAszIWZCXZv.jpg
tt0492890;38048;Connie Sellecca;https://image.tmdb.org/t/p/w500/q05JJcAJjC51Jh6Jd50AqYUWrrE.jpg
tt0492931;4832;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0492956;13680;Dwayne Johnson;https://image.tmdb.org/t/p/w500/5QApZVV8FUFlVxQpIK3Ew6cqotq.jpg
tt0493101;50621;Nigist Anteneh;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0493160;14042;Ben Miller;https://image.tmdb.org/t/p/w500/ij5nhtBWhCaOl4IEn8XhOYAGqB1.jpg
tt0493264;11818;Necati Sasmaz;https://image.tmdb.org/t/p/w500/y0xyyuveJ8XHoW37asEPS4daV8R.jpg
tt0493402;14735;Asia Argento;https://image.tmdb.org/t/p/w500/dYbYNxMnqhNyAJyrPU7e2C9jcRz.jpg
tt0493405;417644;Michael Peña;https://image.tmdb.org/t/p/w500/afs4PCiwn8LR93a10drULLVeVLo.jpg
tt0493430;12094;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0493443;66733;Tyler Jensen;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0493450;31082;Charlie Clark;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0493464;8909;Angelina Jolie;https://image.tmdb.org/t/p/w500/nXA9vMvskmIDB5NqHCkTQPmemep.jpg
tt0493949;38843;Joey King;https://image.tmdb.org/t/p/w500/94c69mPYSK9jFsAEu0OKB7Qs684.jpg
tt0494045;9580;Kolia Litscher;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0494222;8748;Loren Taylor;https://image.tmdb.org/t/p/w500/b7Tu2hSU0rFmg5LHMrMlQOQ6lCW.jpg
tt0494238;2309;Brendan Fraser;https://image.tmdb.org/t/p/w500/tFj5PaWWQbb8rHBBhu1EHklznph.jpg
tt0494240;60026;Patrick Mille;https://image.tmdb.org/t/p/w500/vxpQlYMyZNmDPD6JQrcnfRPdNI2.jpg
tt0494253;77583;Matthew Montgomery;https://image.tmdb.org/t/p/w500/qaskSy1D31ouS6DpJG4a0aKEaY9.jpg
tt0494652;13490;Martin Lawrence;https://image.tmdb.org/t/p/w500/y3SQzIPUPJpdueb1DkbTYph68nk.jpg
tt0494834;14753;Michael Pitt;https://image.tmdb.org/t/p/w500/mKSjyfqcXTVjFhIFw6Esjlz1Tps.jpg
tt0494864;22398;Russell Crowe;https://image.tmdb.org/t/p/w500/uxiXuVH4vNWrKlJMVVPG1sxAJFe.jpg
tt0494977;40179;Julien Boisselier;https://image.tmdb.org/t/p/w500/eHlVjvfMoc6VjvfkM04hODA1VCu.jpg
tt0495103;111245;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0495596;37933;Timothy Dalton;https://image.tmdb.org/t/p/w500/rKYQd6ihqWiOaCHEDrvgV2VPtAo.jpg
tt0495909;574232;Brigid Berlin;https://image.tmdb.org/t/p/w500/faJ0sHupzmqeYpz8zwHSrarxDQE.jpg
tt0496253;57000;CCH Pounder;https://image.tmdb.org/t/p/w500/mr6BLDN75T8DJl9dNK3hN4YwqJa.jpg
tt0496385;54554;Clovis Cornillac;https://image.tmdb.org/t/p/w500/8wokcSilL7u4V8aKcagI7elKsgn.jpg
tt0496634;8316;Julie Delpy;https://image.tmdb.org/t/p/w500/rd40f4QpAUUne3hMaUhHrZtcK2c.jpg
tt0496806;298;George Clooney;https://image.tmdb.org/t/p/w500/4s3wI0bqOP7K3hhcmKqV6m3GYiQ.jpg
tt0497116;1781;Billy West;https://image.tmdb.org/t/p/w500/iNQtBsgV4wr3z5CEEFhR5U4Yedk.jpg
tt0497365;8557;Peter Mullan;https://image.tmdb.org/t/p/w500/dvu5PWJK6Vv4xnYyMzdMvH73Laj.jpg
tt0497465;5038;Rebecca Hall;https://image.tmdb.org/t/p/w500/coC58ANiDbqRIyle5zEl9QDektf.jpg
tt0497535;470063;Caroline Cartier;https://image.tmdb.org/t/p/w500/suR4QV4lBvwAomFj4oJijjaiF3k.jpg
tt0497972;14424;Robert Wisdom;https://image.tmdb.org/t/p/w500/5fd8CwnL2YpWyq2G9WooejgnKiX.jpg
tt0498103;108887;Julien Cochelin;https://image.tmdb.org/t/p/w500/bzV3vhbsKD1rs6gNEWuKe8v35hc.jpg
tt0498116;43617;Didier Bourdon;https://image.tmdb.org/t/p/w500/llffnXLuelL2gCu6LFH7aPiva4f.jpg
tt0498118;64383;Cécile de France;https://image.tmdb.org/t/p/w500/8nzL3XON3VfUevvP2KvYbnbF5sT.jpg
tt0498120;24170;Sabine Azéma;https://image.tmdb.org/t/p/w500/cd8c3KFsABdkwkC2DsiknU8hT1z.jpg
tt0498125;70989;Maïwenn;https://image.tmdb.org/t/p/w500/p5eS3Zq4V9eau8Xcf77bm5hrVUM.jpg
tt0498361;15964;Tom Berenger;https://image.tmdb.org/t/p/w500/zLxzAdAfu7y02yEx29JSLDgXJZ4.jpg
tt0498380;1251;Ken Watanabe;https://image.tmdb.org/t/p/w500/w2t30L5Cmr34myAaUobLoSgsLfS.jpg
tt0498399;2001;Joaquin Phoenix;https://image.tmdb.org/t/p/w500/u38k3hQBDwNX0VA22aQceDp9Iyv.jpg
tt0498800;59571;José Garcia;https://image.tmdb.org/t/p/w500/8KqGjV89hgj15yDeWZkk0FUsr13.jpg
tt0499072;116587;Kresimir Mikic;https://image.tmdb.org/t/p/w500/xGJWnkHDmnSv8SQXRf1Gpm5LXUk.jpg
tt0499097;567189;Michael B. Jordan;https://image.tmdb.org/t/p/w500/515xNvaMC6xOEOlo0sFqW69ZqUH.jpg
tt0499101;9999;Jürgen Vogel;https://image.tmdb.org/t/p/w500/w1uLTeHJZ04JCmRiFJB0b5w3UuA.jpg
tt0499448;2454;Ben Barnes;https://image.tmdb.org/t/p/w500/k0tAM9XK0s4n0VQq1jX5cGf9uAa.jpg
tt0499455;13979;Luisa Williams;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0499549;19995;Sam Worthington;https://image.tmdb.org/t/p/w500/mflBcox36s9ZPbsZPVOuhf6axaJ.jpg
tt0499554;10090;Thomas Lennon;https://image.tmdb.org/t/p/w500/s8pw7BfuMxN7P0p5XJ9POfod7zW.jpg
tt0499556;10431;Jet Li;https://image.tmdb.org/t/p/w500/c4s8INzU0ZAujCQ1YmphCmcsNzl.jpg
tt0499603;2357;Morgan Freeman;https://image.tmdb.org/t/p/w500/jPsLqiYGSofU4s6BjrxnefMfabb.jpg
tt0756648;5139;Bertille Noël-Bruneau;https://image.tmdb.org/t/p/w500/1aUxijcFNokPy7MxhsLIgAYz4dn.jpg
tt0756683;13363;David Lee Smith;https://image.tmdb.org/t/p/w500/A3vP0a0CqmQSdslPRnEYDiyIZ3V.jpg
tt0756707;14216;Chad Ortis;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0756729;13574;Molly Shannon;https://image.tmdb.org/t/p/w500/5ZTbNpJtDRU4ZCH24nJvFRxaqAD.jpg
tt0757361;13998;Nicole Kidman;https://image.tmdb.org/t/p/w500/lfW2cDigTcvuoe4k6UfCdGVE1R6.jpg
tt0758442;12790;Fabrice Rodriguez;https://image.tmdb.org/t/p/w500/3oxyAXy5gW1Eh5JsiPON1SaVkuW.jpg
tt0758752;43347;Jake Gyllenhaal;https://image.tmdb.org/t/p/w500/j2Yahha9C0zN5DRaTDzYA7WtdOT.jpg
tt0758758;5915;Emile Hirsch;https://image.tmdb.org/t/p/w500/qxshYNcE9yYBvdY5oXp9v6lglG0.jpg
tt0758766;11172;Hugh Grant;https://image.tmdb.org/t/p/w500/tUHkXYdwm405DjBm2IpPxGjYkjj.jpg
tt0758771;9911;Sean Bean;https://image.tmdb.org/t/p/w500/kTjiABk3TJ3yI0Cto5RsvyT6V3o.jpg
tt0758774;12113;Leonardo DiCaprio;https://image.tmdb.org/t/p/w500/vo4fltT9zZ1kH8nhLetz8MED6jp.jpg
tt0758784;13076;Frank Langella;https://image.tmdb.org/t/p/w500/86DEo3sBguyc1l46606yVKD28T4.jpg
tt0758786;13848;Mena Suvari;https://image.tmdb.org/t/p/w500/xjqKvy0bos02oSKNYzC4mxLbQ0W.jpg
tt0758794;11170;Matthew McConaughey;https://image.tmdb.org/t/p/w500/lCySuYjhXix3FzQdS4oceDDrXKI.jpg
tt0759509;51851;Emmanuel Mouret;https://image.tmdb.org/t/p/w500/tC9VyFdSnCH1TAM24m7f8nl0P8w.jpg
tt0760167;27047;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0760329;54318;Emily Watson;https://image.tmdb.org/t/p/w500/bd0qiJXHoLNpkCqABsh67AKRtjC.jpg
tt0762107;3563;Adam Sandler;https://image.tmdb.org/t/p/w500/gLkLCsQdwDDPabRhKPB25nGtKwS.jpg
tt0762110;1922;Marianne Faithfull;https://image.tmdb.org/t/p/w500/mV8avpLE0BJVLQ97oyFNn1BS1n2.jpg
tt0762114;2959;Mandy Moore;https://image.tmdb.org/t/p/w500/gEMfAKZAbBRzvBDj42DambFs9to.jpg
tt0762121;2447;Keisha Castle-Hughes;https://image.tmdb.org/t/p/w500/9lBukGiFVV0pKNwndaNhRQVnNmt.jpg
tt0762125;16866;Dwayne Johnson;https://image.tmdb.org/t/p/w500/5QApZVV8FUFlVxQpIK3Ew6cqotq.jpg
tt0762138;72525;Amber Heard;https://image.tmdb.org/t/p/w500/vnDolRlZWiOLBg1N0hsUTz4OH4C.jpg
tt0762142;35541;Claude Legault;https://image.tmdb.org/t/p/w500/lQL4hb8Hrt7XWeKhA0wTk3hReKb.jpg
tt0763831;72358;Eddie Murphy;https://image.tmdb.org/t/p/w500/qgjMfefsKwSYsyCaIX46uyOXIpy.jpg
tt0763840;14171;Samuel L. Jackson;https://image.tmdb.org/t/p/w500/AiAYAqwpM5xmiFrAIeQvUXDCVvo.jpg
tt0763844;8887;Jennifer Decker;https://image.tmdb.org/t/p/w500/gzthoFNok1jlWJMOEMBY8K8UIRY.jpg
tt0763852;40620;Nicole Kidman;https://image.tmdb.org/t/p/w500/lfW2cDigTcvuoe4k6UfCdGVE1R6.jpg
tt0765010;7445;Jake Gyllenhaal;https://image.tmdb.org/t/p/w500/j2Yahha9C0zN5DRaTDzYA7WtdOT.jpg
tt0765057;108661;Inconnu;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0765120;1989;Norah Jones;https://image.tmdb.org/t/p/w500/cXQmzmzIiByFFr42OTzDWs9kZak.jpg
tt0765128;36970;Pierce Brosnan;https://image.tmdb.org/t/p/w500/dzXVwwJLPwiZeXOnf7YxorqVEEM.jpg
tt0765141;60531;Mathieu Amalric;https://image.tmdb.org/t/p/w500/o0e7xzyObiaSY2B0L0KtNucqTED.jpg
tt0765142;72371;Mathieu Demy;https://image.tmdb.org/t/p/w500/bnaoxj7P2LzpEzqy1RPFlQUuPCK.jpg
tt0765263;77224;Antoine de Caunes;https://image.tmdb.org/t/p/w500/oyjKEcH72HfCAEe4M0Z3933NCFv.jpg
tt0765429;4982;Denzel Washington;https://image.tmdb.org/t/p/w500/jj2Gcobpopokal0YstuCQW0ldJ4.jpg
tt0765432;6968;Martina Gedeck;https://image.tmdb.org/t/p/w500/ju7H4RLIzfrcMg2e3SUAaA9fEc6.jpg
tt0765442;51735;Willem Dafoe;https://image.tmdb.org/t/p/w500/ui8e4sgZAwMPi3hzEO53jyBJF9B.jpg
tt0765443;2252;Naomi Watts;https://image.tmdb.org/t/p/w500/5s6UE6VjYx5TBDvyFk4vfOdS9GR.jpg
tt0765446;68179;Brendan Fraser;https://image.tmdb.org/t/p/w500/tFj5PaWWQbb8rHBBhu1EHklznph.jpg
tt0765447;6022;Vanessa Redgrave;https://image.tmdb.org/t/p/w500/ngBS6mLHn1in3kLJlTMR7w0J68r.jpg
tt0765462;17167;Kristine Blackport;https://raw.githubusercontent.com/Ptit-Lulu/Projet2_Cinema_Creuse/Machine_Learning/pages/Image_non_disponible.jpg
tt0765469;66461;Gael García Bernal;https://image.tmdb.org/t/p/w500/7uEO29wtdyY9bjt2JN43gVpE6vt.jpg
tt0765476;11260;Eddie Murphy;https://image.tmdb.org/t/p/w500/qgjMfefsKwSYsyCaIX46uyOXIpy.jpg
tt0768212;2267;Joely Richardson;https://image.tmdb.org/t/p/w500/6OWUwieNiWcZNnu4h6gd8vyhxBV.jpg
tt0768239;35619;Kerry Fox;https://image.tmdb.org/t/p/w500/qTN8PjqgOdICj6egcAhJ7qXfEk1.jpg
tt0769508;14654;Romain Duris;https://image.tmdb.org/t/p/w500/70KN228eNpvouPTCxDSurnCzx9G.jpg
tt0770703;63492;Anna Faris;https://image.tmdb.org/t/p/w500/y3YKNr4qPPJZ9w4lR2a3yySKotd.jpg
tt0770752;8676;Matthew McConaughey;https://image.tmdb.org/t/p/w500/lCySuYjhXix3FzQdS4oceDDrXKI.jpg
tt0770772;14434;Chris Rock;https://image.tmdb.org/t/p/w500/cqI8yQ00GNDV3PAAz5UeLj7vOX0.jpg
tt0770828;49521;Henry Cavill;https://image.tmdb.org/t/p/w500/kN3A5oLgtKYAxa9lAkpsIGYKYVo.jpg
tt0772105;53486;Giacomo Rizzo;https://image.tmdb.org/t/p/w500/8OKMp1CsektxeMFKZpC1z31vzkG.jpg
tt0772157;13337;Parker Posey;https://image.tmdb.org/t/p/w500/yoFt75JfGUqQ6EV8qN6fckQuElk.jpg
tt0774030;47170;Shane Brolly;https://image.tmdb.org/t/p/w500/Arw4qi3nvBhp34hSaMFFk0xIUnf.jpg
tt0774756;5881;Charlotte Rampling;https://image.tmdb.org/t/p/w500/Htvl9mN6mlf2a18RAFzNXF3RiG.jpg
tt0775488;15156;Rick Gonzalez;https://image.tmdb.org/t/p/w500/pVHDPq1a2oCZktgI3VumMRzGBd3.jpg
tt0775489;41201;Jean-Claude Donda;https://image.tmdb.org/t/p/w500/mvIHfv64XAWSdPBCWDm2iAdeOtc.jpg
tt0775529;8272;Laura Linney;https://image.tmdb.org/t/p/w500/yIopIq7l7eIvjoQqnZJkpdQEvds.jpg
tt0775539;1931;Columbus Short;https://image.tmdb.org/t/p/w500/rUHCNAvu9xOmBP7i9jAABR7j5cg.jpg
tt0775552;20856;Ashley French;https://image.tmdb.org/t/p/w500/ot6ib67jxvKVG1JCBl0ROPGtdeP.jpg
tt0778661;16555;Gabrielle Union;https://image.tmdb.org/t/p/w500/toeSCybsYufRKfgz77AKy4C8axD.jpg
tt0778784;4516;Daniel Auteuil;https://image.tmdb.org/t/p/w500/5asrvkdSnlYlHap3ldDNyE5opeI.jpg
tt0779722;12794;Dusan Dukic;https://image.tmdb.org/t/p/w500/we7xOgH5shk0AgukAwMHdKzEm4o.jpg
tt0780504;64690;Ryan Gosling;https://image.tmdb.org/t/p/w500/asoKC7CLCqpZKZDL6iovNurQUdf.jpg
tt0780511;26171;Robert De Niro;https://image.tmdb.org/t/p/w500/cT8htcckIuyI1Lqwt1CvD02ynTh.jpg
tt0780516;13195;Demi Moore;https://image.tmdb.org/t/p/w500/wApParZYBDi4yxekjfxjKEifJYh.jpg
tt0780521;10198;Anika Noni Rose;https://image.tmdb.org/t/p/w500/d7aLtuNXBqVtqNnZl8wXsFV4ML5.jpg
tt0780534;9262;Antonio Banderas;https://image.tmdb.org/t/p/w500/fce7zl6elUzsv7wudHFc7RgFtjD.jpg
tt0780536;8321;Colin Farrell;https://image.tmdb.org/t/p/w500/oyQVfpowL9eSudYhwoPGkd9WxS7.jpg
tt0780567;19724;Eddie Murphy;https://image.tmdb.org/t/p/w500/qgjMfefsKwSYsyCaIX46uyOXIpy.jpg
tt0780571;3432;Kevin Costner;https://image.tmdb.org/t/p/w500/608blZipRDZkDpzp8VItB64qMaT.jpg
tt0780606;51913;Chad Allen;https://image.tmdb.org/t/p/w500/nH2R7YCgDMiIghQlL8kcVoW10GR.jpg
tt0780608;13168;Anna Faris;https://image.tmdb.org/t/p/w500/y3YKNr4qPPJZ9w4lR2a3yySKotd.jpg
tt0781435;46335;Jeanne Balibar;https://image.tmdb.org/t/p/w500/nvy943Oez5Grrulv3FzLjzN8OSM.jpg
tt0783233;4347;Keira Knightley;https://image.tmdb.org/t/p/w500/bRC1B2VwV0wK3ElciFAK6QZf2wD.jpg
tt0783238;13551;Toni Collette;https://image.tmdb.org/t/p/w500/lzXRh16qe4HHeBN6tMyw0DHvaMn.jpg
tt0783515;19587;Jesse Eisenberg;https://image.tmdb.org/t/p/w500/yYhwWRcxDHTn63gSEF1vnDAD7cD.jpg
tt0783530;54865;Judith Davis;https://image.tmdb.org/t/p/w500/ydGYvRsOKEcly75HPEHliHA7K8n.jpg
tt0783532;22600;Rapulana Seiphemo;https://image.tmdb.org/t/p/w500/wrCb5CMJhGZ9P8rnxhbllLkjlqX.jpg
tt0783598;20411;Jean-Claude Van Damme;https://image.tmdb.org/t/p/w500/7DP3bm3MS0qa0L8tBLHGebbCu6H.jpg
tt0783608;13251;Woody Harrelson;https://image.tmdb.org/t/p/w500/igxYDQBbTEdAqaJxaW6ffqswmUU.jpg
tt0783640;442065;Sebastian Stan;https://image.tmdb.org/t/p/w500/v20RLWst39klatsqUgSrwHxhwee.jpg
